UTC,Temperature[C],Humidity[%],TVOC[ppb],eCO2[ppm],Raw H2,Raw Ethanol,Pressure[hPa],PM1.0,PM2.5,NC0.5,NC1.0,NC2.5,Fire Alarm,Cluster
1654714420,25.85,47.83,157.0,420.0,12778,20572,937.32,1.94,2.01,13.34,2.081,0.047,False,2
1654777030,27.12,47.18,1191.0,417.0,12874,19438,938.783,1.89,1.96,12.99,2.026,0.046,True,2
1654762481,15.849190001887417,54.816629990906094,0.0,400.0,13074,19971,939.7481129999484,0.3227824998713127,0.3327824998713127,2.2185499991420845,0.3459679998627334,0.008,False,2
1654746536,20.614,50.14,1073.0,505.0,12848,19459,938.878,2.31,2.4,15.9,2.479,0.0559999999999999,True,2
1654784234,25.86,47.57,1427.0,437.0,12956,19368,938.728,1.77,1.84,12.2,1.902,0.043,True,2
1654733455,21.696,52.37,6.0,408.0,12562,19648,939.798,0.01,0.02,0.01,0.021,0.012,False,2
1654765989,22.42,47.66,47.0,400.0,13250,20179,939.655,2.19,2.28,15.08,2.351,0.053,True,2
1654716813,52.78,13.4,607.0,400.0,13035,19627,936.847,1.18,1.23,8.13,1.267,0.0289999999999999,False,2
1654733975,26.198552027443277,50.54406350602111,0.7656082329815065,400.0,12886,19857,939.8122968246988,0.2676560823298151,0.2776560823298151,1.8310405488654335,0.2856560823298151,0.0062552027443271,False,2
1654761674,11.26,56.23,7.0,400.0,12674,19714,939.791,0.09,0.13,0.54,0.139,0.036,False,2
1654745510,18.144,53.34,1042.0,582.0,12823,19464,939.013,2.28,2.37,15.72,2.451,0.055,True,2
1654765663,19.83,53.89,117.0,400.0,13223,20094,939.653,2.37,2.46,16.28,2.539,0.057,True,2
1654713786,28.77,41.49,90.0,401.0,12783,20632,937.441,1.77,1.84,12.2,1.903,0.043,False,2
1654768829,19.92,56.23,256.0,400.0,13140,20013,939.48,0.63,0.66,4.34,0.677,0.015,True,2
1654771845,23.52,54.64,898.0,685.0,12784,19507,939.124,1.68,1.74,11.55,1.8,0.0409999999999999,True,2
1655127530,17.59965193226875,42.49217310756249,188.82609846339292,422.6086553781247,12773,20527,937.3818260984632,1.763478030732141,1.833478030732141,12.142607199758915,1.892651932268748,0.0430869507683035,False,2
1654778085,26.02,53.07,1057.0,400.0,12908,19474,938.753,1.59,1.66,10.97,1.71,0.039,True,2
1655127434,19.462767561486157,48.10092911106732,205.4185822213464,432.4418903715382,12770,20517,937.395744253336,1.3227905481423092,1.3727905481423093,9.080929111067318,1.4162091303636557,0.032,False,2
1654754687,-2.898,53.83,1350.0,406.0,12952,19391,938.699,1.89,1.96,13.0,2.027,0.046,True,2
1654713955,28.24,43.78,71.0,400.0,12795,20648,937.38,1.85,1.93,12.76,1.99,0.045,False,2
1654765491,21.87,50.49,112.0,400.0,13229,20109,939.668,1.72,1.78,11.82,1.843,0.042,True,2
1654748052,14.247,47.38,1094.0,450.0,12868,19455,938.887,1.67,1.73,11.49,1.791,0.04,True,2
1655129058,8.215,19.15,22.0,400.0,13572,21135,936.807,0.88,0.92,6.07,0.947,0.021,False,2
1654757429,-12.153,50.93,1201.0,400.0,13028,19430,938.76,2.72,2.83,18.75,2.923,0.066,True,2
1654736136,13.986,49.91,132.0,400.0,13168,20048,939.661,0.88,0.91,6.06,0.944,0.021,False,2
1654743924,1.967,49.48,935.0,669.0,12793,19494,939.086,2.2,2.29,15.16,2.364,0.053,True,2
1655124430,25.555,43.68,63.0,400.0,12849,20727,937.578,2.27,2.36,15.65,2.441,0.055,False,2
1654764655,21.73,59.25,212.0,400.0,13184,19998,939.686,2.22,2.31,15.31,2.387,0.054,True,2
1654740060,-6.226,51.07,206.0,400.0,13151,20057,939.592,0.62,0.64,4.24,0.66,0.015,True,2
1654714964,25.79,48.9,151.0,420.0,12776,20573,937.382,1.61,1.67,11.09,1.73,0.039,False,2
1654740090,-6.121,54.23,215.0,400.0,13140,20049,939.616,0.86,0.89,5.91,0.922,0.021,True,2
1655124883,17.518,57.36,58.0,400.0,12836,20708,937.485,1.74,1.8,11.95,1.863,0.042,False,2
1654743103,-4.024,54.94,728.0,879.0,12692,19562,939.123,2.58,2.69,17.79,2.774,0.063,True,2
1654748115,13.984000000000002,47.22,1107.0,454.0,12868,19453,938.832,1.74,1.81,12.0,1.871,0.042,True,2
1655126768,3.117,46.71,163.0,444.0,12771,20559,937.288,1.85,1.92,12.72,1.983,0.045,False,2
1654712938,28.85317306207537,41.767307751698524,55.1881866010767,428.2647667486541,12786,20700,937.5323238337432,1.9571772009838493,2.0371772009838494,13.486651806395022,2.1026301543335806,0.0474529533497308,False,2
1654752063,20.554,48.42,1210.0,400.0,12918,19424,938.722,1.45,1.51,9.99,1.557,0.035,True,2
1654763167,16.24,54.96,62.0,400.0,13118,19994,939.631,0.75,0.78,5.2,0.81,0.018,False,2
1654740439,-5.011,49.53,259.0,400.0,13120,20001,939.555,0.53,0.55,3.64,0.5670000000000001,0.013,True,2
1654712844,27.15,43.62,51.0,449.0,12792,20713,937.503,2.14,2.23,14.75,2.301,0.052,False,2
1654741969,-4.937,56.42,356.0,400.0,13082,19901,939.315,0.42,0.44,2.91,0.4539999999999999,0.01,True,2
1654741642,-4.523,56.71,328.0,400.0,13101,19933,939.393,0.38,0.39,2.6,0.406,0.009,True,2
1655127721,13.695632420906186,40.8538694802965,0.0,400.0,13041,20848,937.452534315785,2.201372631401436,2.286715789251795,15.144951577660413,2.362044210326616,0.0535343157850359,False,2
1655128255,14.879,62.65,637.0,400.0,13208,20500,937.085,0.99,1.03,6.83,1.0659999999999998,0.024,False,2
1655129681,-21.398000000000003,11.14,2091.0,400.0,13255,19429,936.707,4.31,4.47,5.555,4.622,0.104,False,2
1655124878,17.715232676267135,41.50818380400264,50.79795773330409,400.0,12840,20719,937.4877306103112,1.7479795773330409,1.8173061031107207,12.052489670219687,1.8801714082662573,0.042932652577768,False,2
1654763604,20.05855635704305,47.73215051689811,0.0,400.0,13226,20168,939.6176812027466,1.1513082471836484,1.198120274648498,7.925969757750389,1.236120274648498,0.0280436082394548,False,2
1654784489,24.58,53.37,1377.0,408.0,12969,19387,938.725,2.09,2.17,14.36,2.239,0.051,True,2
1654780017,26.83,48.19,1216.0,408.0,12914,19421,938.711,1.54,1.6,10.59,1.651,0.037,True,2
1654741049,-4.082,50.66,295.0,400.0,13118,19967,939.437,0.37,0.39,2.56,0.3989999999999999,0.009,True,2
1654713797,28.98,40.96,96.0,400.0,12784,20621,937.443,1.93,2.0,13.25,2.066,0.047,False,2
1654763383,17.37,50.97,48.0,400.0,13131,20003,939.64,0.89,0.93,6.15,0.96,0.022,False,2
1654717165,48.84837315581869,27.285816686390923,706.1862514793191,524.5813422090654,11240,16437,936.8762091656804,0.7351162031558077,0.76,5.042674304733712,0.7903022914201134,0.019,False,2
1654767126,22.07,49.33,11.0,400.0,13267,20232,939.707,2.34,2.44,16.13,2.516,0.057,True,2
1654716069,27.16,40.39,163.0,400.0,13216,20982,937.052,1.89,1.97,13.03,2.032,0.046,False,2
1655127099,17.907,43.79,159.0,420.0,12775,20570,937.422,1.52,1.58,10.44,1.628,0.037,False,2
1654756062,-20.718000000000004,53.75,1329.0,401.0,12972,19392,938.754,2.1,2.18,14.45,2.253,0.051,True,2
1654715315,26.02273289915515,48.28401404675977,207.5054356619621,436.2212744225228,12770,20518,937.3898416123944,1.3665295194364395,1.4165295194364396,9.382127442252274,1.4631087132392426,0.0330737581408409,False,2
1654753988,8.434,46.99,992.0,400.0,13011,19476,938.714,2.38,2.47,16.39,2.556,0.0579999999999999,True,2
1654768713,20.25,54.58,255.0,400.0,13143,20024,939.483,0.52,0.54,3.57,0.556,0.013,True,2
1655130029,14.90598211313339,16.327656450394066,211.82621884371665,400.0,13753,20628,936.6456403995676,0.6023636131391031,0.6265252284405514,4.161575600165032,0.6496060360912755,0.0144969691808689,False,2
1654778763,26.98,47.73,1153.0,401.0,12903,19442,938.748,1.48,1.54,10.19,1.59,0.036,True,2
1654763224,16.39663570587855,54.246710011770034,81.49907117635647,400.0,13112,19976,939.6054934982344,0.8399628470542587,0.8782992764664038,5.791422076440536,0.9034619182306152,0.0204990711763564,False,2
1654762675,15.164892371048126,53.00913402142381,11.683463914304738,400.0,13087,19975,939.7134892371048,0.51,0.53,3.485611546381016,0.5435611546381016,0.012,False,2
1654776038,24.54,53.24,1201.0,474.0,12860,19436,938.865,1.75,1.82,12.05,1.88,0.042,True,2
1654717420,57.14,13.04,1221.0,400.0,11450,16844,936.737,0.8,0.83,5.48,0.866,0.02,False,2
1654749792,20.0,47.58,1118.0,407.0,12891,19447,938.769,1.77,1.84,12.17,1.898,0.043,True,2
1654783117,24.44,53.82,1343.0,414.0,12959,19385,938.706,1.96,2.04,13.52,2.109,0.048,True,2
1654761389,10.901312147517356,55.976799078016526,7.5328036879339,406.8031778723966,12501,19575,939.7439552792906,0.025328036879339,0.080656073758678,0.0176640184396695,0.0897216811345457,0.0536928497871076,False,2
1654784809,26.37,50.56,1356.0,406.0,12974,19385,938.701,2.02,2.1,13.93,2.172,0.049,True,2
1654761419,13.602131891367051,49.79076180407611,17.857873908863304,412.18021629494245,12531,19620,939.7784644684772,0.0446446847721582,0.1578681086329495,0.0146446847721582,0.1809772618823236,0.1099721445202805,False,2
1654741500,-4.352,50.26,315.0,400.0,13110,19956,939.408,0.22,0.23,1.52,0.238,0.005,True,2
1654751906,20.231,50.37,1235.0,417.0,12907,19417,938.719,1.66,1.72,11.41,1.779,0.04,True,2
1655127236,20.675,42.2,162.0,410.0,12775,20548,937.407,1.81,1.88,12.46,1.943,0.044,False,2
1654761643,13.789791520243504,50.38189646295292,3.1916608097401973,400.0,12666,19728,939.7878083391904,0.0670208479756495,0.1070208479756495,0.398083391902598,0.1142333567610392,0.0332125087853896,False,2
1654717714,51.06953895252453,13.831592630214097,1935.227157985727,400.0,13631,20184,936.67329505295,0.972045263309545,1.012045263309545,6.704316843166815,1.046045263309545,0.024,False,2
1654734069,26.59786511040724,57.09556736284697,11.0,400.0,12919,19856,939.752365303094,0.3005769971872328,0.0184639099914492,2.0546159774978623,0.3206923966246793,0.0069999999999999,False,2
1654762640,16.315648379968867,55.12733984951024,0.0,400.0,13106,19987,939.7158139416882,0.4054484881259729,0.4254484881259729,2.8072424406298646,0.4373587905007783,0.01,False,2
1654786314,26.54,49.25,1285.0,413.0,12988,19406,938.861,1.75,1.82,12.03,1.876,0.042,True,2
1654714097,28.932615854946736,41.17004267943029,127.57804885409914,400.0,12786,20596,937.3621646335944,1.573670732811487,1.6415609770819826,10.859365862491895,1.6930884160143584,0.0378945122135247,False,2
1654776825,26.03,52.82,1105.0,403.0,12885,19450,938.797,1.76,1.83,12.14,1.894,0.043,True,2
1654744581,9.11,47.98,998.0,623.0,12812,19481,939.094,2.34,2.43,16.09,2.509,0.057,True,2
1654713489,28.9334645983105,41.1265354016895,71.37637230410964,400.0,12791,20662,937.471247255392,1.486929196621004,1.546929196621004,10.245039778036524,1.5969984885872142,0.03613858393242,False,2
1654761489,12.09,49.32,39.0,455.0,12541,19629,939.817,0.0,0.0,0.0,0.001,0.001,False,2
1654774511,27.15,46.89,1126.0,543.0,12836,19451,938.885,1.76,1.83,12.1,1.887,0.043,True,2
1654715362,26.87,44.23,207.0,455.0,12761,20511,937.397,1.9,1.98,13.09,2.042,0.046,False,2
1654746137,20.768,47.01,0.0,541.0,12840,19480,938.948,2.05,2.13,14.14,2.204,0.05,True,2
1655126222,-4.547484221120754,42.283124625729336,147.91929647987442,440.0,12766,20570,937.349,1.742421105603767,1.8124211056037671,11.97694773922637,1.867663216164144,0.0420807035201255,False,2
1655128542,19.827377023233822,32.74027195061252,408.86760406557255,471.7395861570329,12778,19222,936.8902143804452,0.4077553727006026,0.4271942158757533,2.8042876089042186,0.4375309099706629,0.009943884317515,False,2
1654713522,25.99,47.33,67.0,400.0,12788,20665,937.461,2.35,2.44,16.17,2.521,0.057,False,2
1655128481,18.907,41.41,79.0,400.0,13019,19478,936.906,0.37,0.39,2.58,0.402,0.009,False,2
1654755637,-16.896,53.31,1366.0,408.0,12967,19385,938.702,1.9,1.97,13.07,2.0380000000000003,0.046,True,2
1654712448,26.64,45.86,28.0,411.0,12837,20742,937.586,1.95,2.02,13.4,2.09,0.047,False,2
1654715535,28.892048015815167,42.34205959610684,195.7951984184832,426.9485100973289,12774,20526,937.4133592712896,1.70435927128953,1.7687185425790604,11.72051489902671,1.8277951984184837,0.0409999999999999,False,2
1654735519,20.821,49.79,0.0,400.0,13195,20121,939.613,0.86,0.89,5.91,0.922,0.021,False,2
1654715505,25.81408113074963,49.1410264310044,214.04056537481657,440.81622614992665,12760,20500,937.4108567915248,1.2777566077511004,1.3277566077511005,8.802052862008804,1.372491703151394,0.0305918869250366,False,2
1654734055,26.54702312670685,54.7753977778633,14.755781676713353,400.0,12916,19860,939.7643547641316,0.275115633534267,0.285115633534267,1.9058094347398693,0.2976271968876938,0.0063778908383566,False,2
1654774196,26.8,47.83,1034.0,536.0,12839,19466,938.913,2.02,2.09,13.88,2.164,0.049,True,2
1654740279,-5.489,55.78,231.0,400.0,13137,20041,939.607,0.68,0.71,4.7,0.733,0.017,True,2
1654712923,26.31387296243056,46.73687839594907,73.07513583796272,449.7312160405093,12780,20686,937.544,2.270751358379627,2.360751358379628,15.630635187847204,2.4380952781770806,0.0552687839594906,False,2
1654717258,54.3,20.36,237.0,476.0,11375,16259,936.857,0.85,0.88,5.81,0.913,0.021,False,2
1654733818,25.264589362396087,51.37538364174651,34.47039501781329,400.0,12757,19758,939.8377055925266,0.2470613997624894,0.2570613997624894,1.6953124733077374,0.0876990231323718,0.0061765349940621,False,2
1655127206,20.371553217536366,48.96926361265386,174.87561875699367,426.9492574916076,12774,20540,937.4194746287458,1.9824876248601264,2.0624876248601263,13.667413374020883,2.130911511097538,0.0484746287458037,False,2
1654716111,26.19,56.89,178.0,400.0,13284,20979,937.048,1.83,1.9,12.56,1.959,0.044,False,2
1654785950,26.4,50.19,1272.0,400.0,12998,19416,938.801,2.03,2.11,13.97,2.178,0.049,True,2
1654715308,26.25569991127188,47.38767534751848,213.3799940847917,439.47499260598966,12763,20503,937.3941450133092,1.2518999704239586,1.3018999704239589,8.641874815149743,1.3478524711633595,0.0300474992605989,False,2
1654716620,49.70788745294973,24.003742337485026,494.66017726607527,678.4510536412392,12671,18906,936.898804214565,0.7472552682061961,0.7772552682061962,5.158042145649569,0.804431848668055,0.018,False,2
1654745589,18.681,47.54,1000.0,579.0,12831,19480,939.046,2.01,2.08,13.8,2.152,0.049,True,2
1654771426,22.73,56.45,915.0,726.0,12770,19514,939.138,2.35,2.44,16.15,2.518,0.057,True,2
1654715260,25.8866713671657,48.81598307820347,197.80056405988427,440.6671367165702,12764,20520,937.3562022562396,1.6286657265668594,1.69,11.17866572656686,1.743733145313372,0.039,False,2
1654777384,27.02,47.46,1159.0,410.0,12882,19441,938.805,1.65,1.72,11.37,1.773,0.04,True,2
1654734699,26.515,50.54,0.0,400.0,13113,20007,939.698,0.38,0.39,2.6,0.406,0.009,False,2
1654717760,49.95,14.27,1655.0,400.0,13664,20263,936.677,0.9,0.93,6.18,0.964,0.022,False,2
1654761781,11.670304363375482,54.5824129113084,20.464490939527074,400.0,12726,19748,939.8289797091084,0.095050727229247,0.115050727229247,0.605050727229247,0.1230202908916988,0.0195050727229247,False,2
1654712533,29.631267872040755,39.67508389430626,32.41267872040757,400.0,12837,20741,937.581063393602,2.171901808061135,2.2560285952652106,14.94743944363202,2.331504667587656,0.0526507148816302,False,2
1654733704,24.356,52.37,31.0,400.0,12687,19718,939.809,0.04,0.05,0.23,0.054,0.012,False,2
1654767580,19.12,55.57,178.0,400.0,13166,20087,939.651,0.96,1.0,6.64,1.036,0.023,True,2
1654735662,19.37239258843333,47.78040587150806,42.00176465873067,400.0,13193,20113,939.5859947060238,1.0900352931746131,1.1300352931746134,7.488239993587372,1.1676374107650904,0.0262007058634922,False,2
1654750670,15.497,53.75,1205.0,404.0,12896,19431,938.764,1.83,1.9,12.61,1.966,0.044,True,2
1654714859,28.38,43.56,166.0,429.0,12776,20551,937.368,2.15,2.24,14.81,2.309,0.052,False,2
1654783507,26.95,47.82,1364.0,404.0,12960,19386,938.712,2.29,2.38,15.8,2.463,0.0559999999999999,True,2
1654753230,17.508,52.11,1222.0,418.0,12920,19416,938.752,1.47,1.52,10.09,1.574,0.036,True,2
1654714128,25.74,48.02,130.0,409.0,12790,20598,937.365,1.76,1.83,12.14,1.893,0.043,False,2
1654717035,45.88819886000886,28.42378974007978,874.5,830.9258390323546,12595,18613,936.8357392020064,0.72,0.74,4.922950284997784,0.7685900569995568,0.9890692840833244,False,0
1654766286,22.3,48.57,30.0,400.0,13251,20181,939.705,2.19,2.28,15.08,2.351,0.053,True,2
1654771476,23.25,53.81,917.0,718.0,12765,19499,939.108,2.33,2.42,16.02,2.499,0.0559999999999999,True,2
1654762460,14.199045530083096,53.88379989655284,25.0,400.0,13044,19932,939.752875997931,0.3284924116528174,0.3384924116528173,2.2394468815697217,0.349108825374578,0.0076164137217605,False,2
1654778384,25.65,53.86,0.0,400.0,12904,19457,938.815,1.77,1.84,12.2,1.903,0.043,True,2
1654755940,-19.849,53.58,1329.0,404.0,12965,19394,938.751,1.92,1.99,13.19,2.056,0.046,True,2
1654748414,12.943,47.31,1082.0,431.0,12877,19459,938.83,1.93,2.01,13.32,2.077,0.047,True,2
1654714618,28.303015914827117,43.49716033122788,152.07760094636538,430.8447981072693,12776,20567,937.3443791924292,1.923835985804519,1.9984479810726925,13.225299881704329,2.062986781545875,0.0464611995268173,False,2
1654784043,26.88,48.07,1344.0,400.0,12969,19394,938.734,1.9,1.97,13.05,2.036,0.046,True,2
1654783970,26.43,49.99,1299.0,400.0,12977,19408,938.757,1.9,1.97,13.05,2.0340000000000003,0.046,True,2
1654776981,24.99,51.36,1245.0,441.0,12861,19421,938.811,1.81,1.88,12.43,1.938,0.044,True,2
1654782013,27.04,46.26,990.0,400.0,13025,19484,938.718,2.62,2.73,18.06,2.817,0.064,True,2
1654714520,27.5394435407892,43.10250498116474,145.03069301550045,412.7508911751993,12783,20572,937.330655247428,1.9540613860310008,2.034061386031001,13.472491088248006,2.100873663237201,0.0474061386031,False,2
1655129187,-0.911920974704228,32.041170086825744,2028.5,3189.834319864978,11946,17613,936.8837464811878,0.755,0.78,5.175,0.807,0.4123033741026661,False,1
1654734917,25.51860247865852,55.73413900498917,9.983620842561088,400.0,13126,20013,939.6219836208426,0.6249181042128055,0.6549181042128055,4.325697203436437,0.675409914634086,0.0148729526053201,False,2
1654772237,26.23,48.55,1005.0,654.0,12797,19480,939.054,2.53,2.63,17.44,2.719,0.061,True,2
1654749791,12.755999999999998,47.6,1107.0,402.0,12892,19452,938.776,1.76,1.83,12.11,1.888,0.043,True,2
1654903005,20.704113964631983,30.34647672561336,0.0,400.0,13443,19823,931.1364704654876,1.914901551625776,2.449606206503104,12.009409309754655,2.608527447803725,0.4962735687392847,False,2
1654714587,26.24590792161882,46.71659850947768,195.49424510117623,448.98849020235247,12763,20527,937.3456023019596,1.8950575489882375,1.968069058785885,13.028414352715313,2.031165605846591,0.0456023019595295,False,2
1654764173,20.33,49.77,96.0,400.0,13187,20073,939.654,0.95,0.99,6.53,1.019,0.023,False,2
1654763576,17.31,54.01,0.0,400.0,13207,20128,939.602,0.84,0.87,5.79,0.902,0.02,False,2
1654716736,54.95952634039601,19.857606623258796,357.681284463895,855.6303062389921,12568,18583,936.9166445559056,1.1181043646261415,1.162583039974383,7.679858500293542,1.1976446556012177,0.0274786753482414,False,2
1654717091,47.63006972414036,27.316901623341423,731.9314468165973,525.8838108753035,11628,17055,936.8655968242706,0.7325968242705804,0.76,5.035580945623482,0.7885580945623483,0.019,False,2
1654750348,14.312,51.21,1140.0,400.0,12891,19452,938.78,1.92,2.0,13.23,2.062,0.047,True,2
1654764973,22.67,51.09,335.0,400.0,13105,19879,939.675,1.41,1.47,9.73,1.517,0.034,True,2
1654736433,10.33,49.42,178.0,400.0,13151,20000,939.646,0.72,0.75,4.94,0.7709999999999999,0.017,False,2
1654739479,-8.193999999999999,48.87,159.0,400.0,13178,20111,939.66,1.29,1.34,8.9,1.388,0.031,True,2
1654751931,20.291,53.88,1220.0,409.0,12911,19423,938.71,1.82,1.89,12.54,1.956,0.044,True,2
1655127449,19.19571318497655,47.07984984565199,193.9183830717636,419.2789220478424,12770,20528,937.3414691047084,1.5842868150234506,1.6442868150234506,10.895245433489672,1.6984025032148202,0.0381973051196059,False,2
1654767746,19.24,54.54,195.0,400.0,13154,20064,939.644,0.87,0.9,5.97,0.931,0.021,True,2
1654781371,24.55,53.41,1226.0,415.0,12925,19431,938.737,1.4,1.45,9.62,1.501,0.034,True,2
1654744238,5.278,47.97,1073.0,678.0,12779,19465,939.059,2.35,2.44,16.15,2.518,0.057,True,2
1654761970,13.83,56.01,0.0,400.0,12883,19847,939.856,0.19,0.2,1.31,0.204,0.005,False,2
1654750240,13.957,53.22,1132.0,402.0,12883,19439,938.754,2.33,2.42,16.03,2.499,0.0559999999999999,True,2
1654762148,14.42,56.19,0.0,400.0,12980,19923,939.795,0.17,0.18,1.18,0.185,0.004,False,2
1654778080,24.47,53.68,1122.0,400.0,12885,19457,938.76,1.73,1.8,11.94,1.862,0.042,True,2
1654761675,11.23,56.37,7.0,400.0,12673,19715,939.791,0.09,0.12,0.52,0.134,0.035,False,2
1654772582,26.12,49.92,1067.0,627.0,12809,19469,939.083,2.6,2.7,17.87,2.786,0.063,True,2
1654763228,17.69,54.47,44.0,400.0,13134,20002,939.621,0.79,0.82,5.43,0.846,0.019,False,2
1654743214,-3.529,50.98,688.0,770.0,12747,19570,939.156,3.03,3.15,13.41,3.249,0.073,True,2
1654712384,26.80437343549751,45.44125312900498,40.88417442181943,434.1607589857854,12835,20746,937.5879550665924,2.1448227695735604,2.2256265645024875,14.77215179715707,2.3030639080522386,0.0520803794928926,False,2
1654713045,26.2,46.99,122.0,419.0,12772,20626,937.568,1.9,1.98,13.09,2.042,0.046,False,2
1654745237,15.928,47.12,1130.0,611.0,12815,19446,939.024,2.29,2.38,15.75,2.456,0.055,True,2
1654743495,-1.8,53.03,883.0,702.0,12779,19514,939.088,2.47,2.56,16.98,2.647,0.06,True,2
1654744114,3.934,48.25,971.0,651.0,12799,19496,939.072,2.03,2.1,13.94,2.174,0.049,True,2
1654748851,12.121,51.92,1178.0,438.0,12874,19440,938.832,1.9,1.97,13.07,2.0380000000000003,0.046,True,2
1654735069,24.582,48.31,53.0,400.0,13116,20004,939.599,0.8,0.83,5.52,0.861,0.019,False,2
1654716633,48.50550819742502,23.55270491773957,389.1290982653608,587.5954918633878,12711,19004,936.892729508226,0.8727295082260428,0.9027295082260428,5.995012295243236,0.9344565574034386,0.021,False,2
1654754101,6.704,48.48,1228.0,400.0,12964,19418,938.703,2.07,2.15,14.26,2.224,0.05,True,2
1655125132,4.328,40.63,82.0,400.0,12786,20673,937.555,1.99,2.07,13.7,2.137,0.048,False,2
1654764317,19.963506454798768,45.11987359538047,182.14866722421377,400.0,13137,19992,939.6504460016728,0.9485133277578623,0.9885133277578624,6.52405331103145,1.0179593294305036,0.023,False,2
1654749361,12.106,48.68,1193.0,401.0,12884,19442,938.789,1.93,2.01,13.3,2.075,0.047,True,2
1655124766,22.57885063650525,40.33228827914664,58.93532484659664,400.0,12839,20714,937.5411940254604,1.9487064969319328,2.018706496931933,13.390298726989498,2.0884477963183192,0.047,False,2
1654774000,24.45,53.22,1061.0,554.0,12828,19465,938.982,1.76,1.83,12.14,1.893,0.043,True,2
1655129054,8.457812954269697,18.78353343846047,51.54811303844194,400.0,13558,21105,936.8108714411154,0.8732255573076745,0.2935257149983787,6.023225557307674,0.9386451114615348,0.021,False,2
1654742782,-4.939,58.12,632.0,525.0,12874,19628,939.193,2.73,2.84,18.81,2.9330000000000003,0.066,True,2
1655129319,-10.182394107190856,24.09334851039472,219.3473721151132,523.4419149342139,11140,16276,936.8660068296776,1.0942825557896865,0.8710934045394969,5.612175426282956,0.8751594575625095,0.5551093404539497,False,2
1654768366,20.57,53.25,212.0,400.0,13149,20050,939.561,0.51,0.53,3.53,0.55,0.012,True,2
1654763615,18.239188955599644,49.00788202427598,17.327164971572426,400.0,13193,20139,939.6161322828084,1.2238976432632511,1.2662874075895765,8.404452795821733,1.3110043368874738,0.0297169292978974,False,2
1654773234,26.57,48.35,1092.0,600.0,12817,19452,939.04,2.01,2.09,13.82,2.155,0.049,True,2
1654739647,-7.666,49.6,175.0,400.0,13169,20097,939.671,0.83,0.87,5.75,0.8959999999999999,0.02,True,2
1654777018,26.9,47.91,1203.0,423.0,12867,19422,938.8,2.11,2.19,14.52,2.264,0.051,True,2
1655125547,-9.234695402967644,41.267851656346,76.35194313977561,400.0,12788,20658,937.5013045970323,2.354636019784293,2.446395735483171,16.21717299139342,2.529219763913284,0.0575279147096634,False,2
1654715823,27.779768434778475,57.14927564841116,0.0,400.0,13318,21174,937.4490578913052,1.8998842173892367,1.9698842173892368,13.079073739113896,2.039849482606008,0.046,False,2
1654735930,16.41966042173717,50.84838385901884,43.878085033407096,400.0,13210,20126,939.6364876598664,0.9873148979955744,1.022924472828539,6.786813860801986,1.0580463877951318,0.0236828724498893,False,2
1655126158,-4.232724153723218,41.142442436614566,157.1810384308045,414.6379231383909,12777,20561,937.4399137694152,1.6196839738467423,1.683620768616091,11.12959820123524,1.7356207686160905,0.0393936794769348,False,2
1654733596,23.321,54.43,31.0,400.0,12632,19698,939.798,0.11,0.2,0.59,0.214,0.077,False,2
1655127172,19.829750779739246,42.33341859029712,163.7763568283814,414.1645352425721,12781,20561,937.419,1.8141773237871397,1.8822364317161857,12.459241266509975,1.9425950561658532,0.0438059107929046,False,2
1654751988,20.415,53.73,1243.0,417.0,12912,19415,938.713,1.6,1.67,11.05,1.722,0.039,True,2
1654762836,17.95,49.47,2.0,400.0,13122,20020,939.701,0.55,0.57,3.75,0.585,0.013,False,2
1654757641,-6.912999999999999,48.98,1274.0,400.0,13006,19416,938.812,2.03,2.11,13.96,2.177,0.049,True,2
1654773991,24.59,52.66,1092.0,561.0,12830,19455,938.974,1.97,2.04,13.53,2.11,0.048,True,2
1654762329,15.77,51.12,0.0,400.0,13037,19948,939.752,0.15,0.15,1.0,0.156,0.004,False,2
1654750815,16.082,47.5,1111.0,400.0,12909,19452,938.732,1.76,1.83,12.14,1.893,0.043,True,2
1654748257,13.443,52.71,1147.0,461.0,12865,19431,938.795,1.8,1.87,12.41,1.935,0.044,True,2
1654761889,12.517314592283938,50.835056912439256,33.305277669285616,400.0,12798,19786,939.8206947223308,0.2434736116535719,0.2534736116535719,1.6725784757482174,0.2604736116535719,0.006,False,2
1654778060,25.05,51.17,1159.0,410.0,12886,19430,938.773,1.68,1.75,11.57,1.805,0.0409999999999999,True,2
1655129716,-20.414,12.44,2059.0,400.0,13257,19410,936.705,0.89,0.92,6.09,0.95,0.021,False,2
1654761614,11.2,55.74,9.0,400.0,12639,19705,939.796,0.16,0.27,0.85,0.294,0.103,False,2
1654782482,26.88,47.88,1302.0,400.0,12953,19403,938.672,2.23,2.32,15.35,2.393,0.054,True,2
1654774894,24.61,52.91,1140.0,508.0,12847,19448,938.875,1.93,2.01,13.3,2.074,0.047,True,2
1654733710,24.408,54.6,23.0,400.0,12695,19725,939.811,0.02,0.03,0.12,0.0289999999999999,0.006,False,2
1654744429,7.403,52.81,1028.0,646.0,12800,19474,939.091,2.27,2.36,15.65,2.441,0.055,True,2
1654762223,15.526796362807463,50.437572002735365,11.79610911577604,400.0,12995,19913,939.7490194544212,0.1493203637192534,0.1493203637192534,1.0152425460347745,0.1583203637192534,0.0039320363719253,False,2
