UTC,Temperature[C],Humidity[%],TVOC[ppb],eCO2[ppm],Raw H2,Raw Ethanol,Pressure[hPa],PM1.0,PM2.5,NC0.5,NC1.0,NC2.5,Fire Alarm
1654778740,24.47,53.67,1237.0,409.0,12897,19425,938.728,1.74,1.81,12.0,1.872,0.042,True
1654778741,24.45,53.69,1214.0,410.0,12896,19428,938.727,1.71,1.78,11.8,1.839,0.042,True
1654778742,24.45,53.73,1187.0,406.0,12899,19432,938.726,1.66,1.72,11.41,1.779,0.04,True
1654778743,24.44,53.74,1224.0,413.0,12893,19426,938.733,1.62,1.69,11.17,1.742,0.039,True
1654778744,25.65,53.78,1145.0,400.0,12911,19446,938.734,1.57,1.63,10.79,1.683,0.038,True
1654778745,26.02,53.07,1145.0,400.0,12905,19445,938.735,1.54,0.0,10.6,1.653,0.037,True
1654778746,26.2,52.12,1124.0,400.0,12904,19445,938.732,1.51,1.57,10.4,1.622,0.037,True
1654778747,26.3,51.31,1134.0,400.0,12916,19442,938.744,1.5,1.56,10.33,1.61,0.036,True
1654778748,26.39,50.57,1166.0,400.0,12901,19439,938.734,1.48,1.54,10.21,1.592,0.036,True
1654778749,26.47,50.09,1153.0,400.0,12899,19441,938.731,1.48,1.53,10.16,1.585,0.036,True
1654778750,26.54,49.65,1191.0,401.0,12900,19436,938.73,1.43,1.48,9.82,1.531,0.035,True
1654778751,26.6,49.32,1136.0,400.0,12899,19427,938.73,1.4,1.46,9.65,1.505,0.034,True
1654778752,26.65,49.05,1147.0,400.0,12908,19438,938.719,1.35,1.4,9.29,1.4480000000000002,0.033,True
1654778753,26.69,48.83,1203.0,400.0,12902,19439,938.72,1.33,1.38,9.14,1.426,0.032,True
1654778754,26.71,48.62,1153.0,400.0,12907,19442,938.73,1.29,1.34,8.86,1.381,0.031,True
1654778755,26.77,48.42,1197.0,407.0,12900,19435,938.735,1.28,1.33,8.78,1.369,0.031,True
1654778756,26.81,48.37,1138.0,400.0,12907,19438,938.728,1.28,1.33,8.8,1.3730000000000002,0.031,True
1654778757,26.81,48.16,1166.0,400.0,12897,19439,938.74,1.29,1.34,8.88,1.385,0.031,True
1654778758,26.85,48.11,1182.0,400.0,12898,19429,938.745,1.35,1.41,9.31,1.452,0.033,True
1654778759,26.9,47.99,1159.0,404.0,12901,19439,938.756,1.4,1.45,9.63,1.5019999999999998,0.034,True
1654778760,26.9,47.9,1153.0,407.0,12905,19443,938.756,1.44,1.49,9.9,1.543,0.035,True
1654778761,26.95,47.88,1132.0,400.0,12910,19447,938.75,1.47,1.53,10.15,1.582,0.036,True
1654778762,26.98,47.78,1140.0,400.0,12900,19443,938.753,1.48,1.53,10.17,1.585,0.036,True
1654778763,26.98,47.73,1153.0,401.0,12903,19442,938.748,1.48,1.54,10.19,1.59,0.036,True
1654778764,27.02,47.66,1172.0,400.0,12899,19439,938.741,1.49,1.55,10.25,1.599,0.036,True
1654778765,27.02,47.6,1164.0,400.0,12896,19433,938.743,1.56,1.62,10.76,1.6780000000000002,0.038,True
1654778766,27.05,47.55,1149.0,400.0,12903,19442,938.741,1.58,1.64,10.86,1.693,0.038,True
1654778767,27.06,47.5,1182.0,409.0,12902,19436,938.739,1.62,1.68,11.16,1.74,0.039,True
1654778768,27.05,47.43,1145.0,400.0,12902,19437,938.741,1.63,1.69,11.2,1.747,0.039,True
1654778769,27.09,47.4,1147.0,400.0,12903,19438,938.741,1.61,1.68,11.11,1.733,0.039,True
1654778770,27.09,47.35,1145.0,400.0,12903,19447,938.753,1.61,1.67,11.09,1.73,0.039,True
1654778771,27.11,47.32,1138.0,400.0,12903,19449,938.755,1.57,1.63,10.8,1.6840000000000002,0.038,True
1654778772,27.12,47.3,0.0,400.0,12907,19446,938.749,1.55,1.61,10.66,1.662,0.038,True
1654778773,27.11,47.25,1120.0,400.0,12903,19446,938.752,1.48,1.54,10.21,1.592,0.036,True
1654778774,25.98,47.24,1230.0,425.0,12886,19422,938.755,1.49,1.54,10.23,1.595,0.036,True
1654778775,25.55,48.01,1216.0,428.0,12884,19419,938.745,1.48,1.54,10.21,1.5930000000000002,0.036,True
1654778776,25.38,48.85,1208.0,417.0,12887,19426,938.749,1.48,1.54,10.18,1.587,0.036,True
1654778777,25.24,49.65,1228.0,422.0,12889,19426,938.746,1.48,1.54,10.2,1.591,0.036,True
1654778778,25.14,50.27,1228.0,429.0,12888,19417,938.748,1.47,1.53,10.1,1.5759999999999998,0.036,True
1654778779,25.09,50.83,1157.0,415.0,12893,19432,938.748,1.47,1.52,10.09,1.574,0.036,True
1654778780,25.03,51.22,1218.0,424.0,12885,19421,938.748,1.45,1.51,10.0,1.5590000000000002,0.035,True
1654778781,24.96,51.64,1224.0,411.0,12896,19433,938.759,1.45,1.51,10.01,1.561,0.035,True
1654778782,24.92,51.89,1197.0,408.0,12893,19433,938.754,1.44,1.5,9.94,1.55,0.035,True
1654778783,24.89,52.1,1216.0,416.0,12892,19430,938.75,1.43,1.48,9.82,1.531,0.035,True
1654778784,24.85,52.35,1157.0,403.0,12897,19438,938.749,1.44,1.5,9.93,1.548,0.035,True
1654778785,24.8,52.47,1186.0,400.0,12903,19441,938.757,1.44,1.5,9.92,1.547,0.035,True
1654778786,24.78,52.64,1191.0,415.0,12893,19429,938.749,1.45,1.51,10.01,1.561,0.035,True
1654778787,24.73,52.76,1199.0,420.0,12896,19436,938.744,1.47,1.52,10.1,1.574,0.036,True
1654778788,24.71,52.85,1214.0,416.0,12896,19427,938.743,1.47,1.53,10.13,1.58,0.036,True
1654778789,24.66,52.98,1178.0,406.0,12903,19438,938.747,1.46,1.52,10.05,1.567,0.035,True
1654778790,24.66,53.03,1195.0,402.0,12892,19425,938.734,1.48,1.53,10.16,1.584,0.036,True
1654778791,24.64,53.14,1149.0,400.0,12898,19446,938.73,1.47,1.53,10.12,1.578,0.036,True
1654778792,24.61,53.21,1191.0,406.0,12896,19427,938.738,1.46,1.52,10.04,1.565,0.035,True
1654778793,24.61,53.28,1155.0,401.0,12898,19431,938.737,1.48,1.54,10.18,1.588,0.036,True
1654778794,24.57,53.36,1186.0,400.0,12900,19437,938.744,1.54,1.6,10.57,1.649,0.037,True
1654778795,24.57,53.35,1212.0,405.0,12898,19435,938.74,1.57,1.63,10.81,1.686,0.038,True
1654778796,24.54,53.45,1189.0,408.0,12892,19434,938.741,1.59,1.65,10.95,1.7080000000000002,0.039,True
1654778797,24.51,53.5,1166.0,408.0,12899,19436,938.738,1.63,1.69,11.22,1.75,0.04,True
1654778798,24.52,53.57,1182.0,400.0,12900,19436,938.743,1.65,1.71,11.36,1.771,0.04,True
1654778799,24.51,53.67,1159.0,400.0,12896,19434,938.741,1.68,1.74,11.53,1.798,0.0409999999999999,True
1654778800,24.48,53.66,1166.0,400.0,12898,19438,938.744,1.68,1.75,11.57,1.805,0.0409999999999999,True
1654778801,24.48,53.7,1184.0,400.0,12897,19442,938.741,1.68,1.75,11.59,1.808,0.0409999999999999,True
1654778802,24.44,53.76,1145.0,400.0,12902,19432,938.737,1.68,1.75,11.58,1.806,0.0409999999999999,True
1654778803,24.45,53.81,1147.0,401.0,12900,19438,938.74,1.65,1.72,11.38,1.774,0.04,True
1654778804,25.67,53.82,1055.0,400.0,12915,19459,938.722,1.62,1.69,11.16,1.741,0.039,True
1654778805,26.02,53.07,1078.0,400.0,12912,19454,938.727,1.6,1.66,11.01,1.716,0.039,True
1654778806,26.19,52.15,1099.0,400.0,12908,19450,938.731,1.59,1.65,10.94,1.706,0.039,True
1654778807,26.33,51.31,1130.0,400.0,12913,19451,938.737,1.54,1.6,10.58,1.65,0.037,True
1654778808,26.43,50.62,0.0,400.0,12910,19448,938.726,1.54,1.6,10.58,1.649,0.037,True
1654778809,26.5,50.09,1086.0,400.0,12910,19454,938.719,1.56,1.62,10.7,1.669,0.038,True
1654778810,26.53,49.68,1163.0,400.0,12904,19449,938.715,1.56,1.62,10.76,1.679,0.038,True
1654778811,26.6,49.28,1126.0,400.0,12905,19446,938.709,1.58,1.64,10.88,1.696,0.038,True
1654778812,26.65,49.04,1132.0,400.0,12900,19439,938.71,1.58,1.64,10.89,1.6980000000000002,0.038,True
1654778813,26.69,48.8,1155.0,400.0,12902,19443,938.725,1.58,1.64,10.89,1.699,0.038,True
1654778814,26.74,48.6,1180.0,401.0,12899,19432,938.727,1.6,1.67,11.03,1.72,0.039,True
1654778815,26.78,48.42,1170.0,400.0,12905,19439,938.735,1.61,1.67,11.09,1.729,0.039,True
1654778816,26.81,48.27,1186.0,408.0,12897,19437,938.734,1.62,1.69,11.18,1.743,0.039,True
1654778817,26.84,48.14,1157.0,401.0,12902,19433,938.736,1.62,1.69,11.18,1.743,0.039,True
1654778818,26.85,48.04,1141.0,400.0,12896,19437,938.734,1.63,1.7,11.24,1.753,0.04,True
1654778819,26.88,47.97,1182.0,406.0,12902,19440,938.736,1.63,1.69,11.2,1.746,0.039,True
1654778820,26.91,47.92,1149.0,400.0,12905,19442,938.737,1.69,1.76,11.65,1.817,0.0409999999999999,True
1654778821,26.92,47.81,1205.0,406.0,12900,19432,938.739,1.73,1.8,11.9,1.856,0.042,True
1654778822,26.98,47.77,1197.0,400.0,12900,19437,938.743,1.78,1.84,12.22,1.905,0.043,True
1654778823,26.99,47.71,1170.0,400.0,12902,19438,938.737,1.77,1.84,12.2,1.903,0.043,True
1654778824,27.01,47.66,1205.0,400.0,12905,19441,938.733,1.76,1.83,12.12,1.89,0.043,True
1654778825,27.01,47.59,1166.0,400.0,12905,19438,938.741,1.78,1.84,12.22,1.905,0.043,True
1654778826,27.02,47.55,1163.0,400.0,12901,19441,938.742,1.77,1.84,12.16,1.896,0.043,True
1654778827,27.05,47.5,1111.0,400.0,12909,19452,938.732,1.76,1.83,12.14,1.893,0.043,True
1654778828,27.06,47.47,1157.0,401.0,12897,19438,938.725,1.77,1.84,12.2,1.903,0.043,True
1654778829,27.06,47.41,1163.0,406.0,12897,19438,938.722,1.78,1.85,12.27,1.913,0.043,True
1654778830,27.11,47.39,1168.0,400.0,12903,19438,938.722,1.81,1.88,12.44,1.94,0.044,True
1654778831,27.12,47.34,1113.0,400.0,12906,19453,938.721,1.81,1.88,12.44,1.941,0.044,True
1654778832,27.12,47.3,1124.0,400.0,12908,19454,938.724,1.77,1.84,12.21,1.904,0.043,True
1654778833,27.12,47.3,1117.0,400.0,12904,19451,938.721,1.77,1.84,12.19,1.901,0.043,True
1654778834,25.98,47.27,1210.0,421.0,12892,19428,938.719,1.77,1.84,12.16,1.897,0.043,True
1654778835,25.55,48.0,1224.0,433.0,12891,19422,938.727,1.74,1.81,11.96,1.865,0.042,True
1654778836,25.38,48.87,1245.0,427.0,12889,19422,938.739,1.72,1.78,11.82,1.843,0.042,True
1654778837,25.26,49.66,1222.0,420.0,12890,19432,938.736,1.69,1.76,11.66,1.819,0.0409999999999999,True
1654778838,25.17,50.3,1222.0,419.0,12895,19423,938.73,1.72,1.79,11.83,1.845,0.042,True
1654778839,25.07,50.8,1214.0,422.0,12889,19425,938.739,1.75,1.82,12.03,1.876,0.042,True
1654778840,25.02,51.23,1191.0,403.0,12896,19431,938.734,1.75,1.82,12.03,1.876,0.042,True
1654778841,24.98,51.6,1163.0,404.0,12899,19440,938.742,1.71,1.78,11.79,1.839,0.042,True
1654778842,24.92,51.9,1159.0,410.0,12900,19437,938.75,1.71,1.77,11.74,1.83,0.0409999999999999,True
1654778843,24.85,52.14,1184.0,413.0,12891,19431,938.742,1.68,1.74,11.56,1.802,0.0409999999999999,True
1654778844,24.82,52.33,1193.0,410.0,12897,19436,938.748,1.66,1.72,11.4,1.777,0.04,True
1654778845,24.79,52.52,1163.0,400.0,12900,19436,938.743,1.59,1.65,10.95,1.707,0.039,True
1654778846,24.75,52.69,1166.0,403.0,12894,19440,938.753,1.56,1.62,10.72,1.672,0.038,True
1654778847,24.72,52.79,1096.0,400.0,12908,19445,938.758,1.53,1.59,10.52,1.641,0.037,True
1654778848,24.69,52.95,1126.0,400.0,12900,19447,938.756,1.53,1.59,10.52,1.641,0.037,True
1654778849,24.68,53.05,1170.0,404.0,12899,19443,938.752,1.52,1.58,10.47,1.632,0.037,True
1654778850,24.64,53.14,1161.0,408.0,12900,19443,938.75,1.53,1.59,10.52,1.64,0.037,True
1654778851,24.61,53.23,1111.0,400.0,12908,19456,938.741,1.59,1.65,10.93,1.704,0.038,True
1654778852,24.61,53.29,1149.0,403.0,12894,19440,938.747,1.64,1.7,11.28,1.76,0.04,True
1654778853,24.59,53.36,1130.0,401.0,12895,19445,939.735,1.68,1.75,11.56,1.803,0.0409999999999999,True
1654778854,24.55,53.41,1126.0,400.0,12899,19442,938.74,1.73,1.79,11.89,1.854,0.042,True
1654778855,24.52,53.44,1120.0,401.0,12899,19450,938.734,1.74,1.8,11.96,1.864,0.042,True
1654778856,24.54,53.52,1117.0,400.0,12902,19449,938.725,1.74,1.8,11.95,1.864,0.042,True
1654778857,24.49,53.58,1130.0,400.0,12902,19453,938.728,1.71,1.78,11.8,1.84,0.042,True
1654778858,24.48,53.66,1149.0,400.0,12902,19448,938.735,1.7,1.76,11.67,1.819,0.0409999999999999,True
1654778859,24.48,53.67,1151.0,402.0,12895,19438,938.753,1.67,1.73,11.47,1.789,0.04,True
1654778860,24.45,53.74,1138.0,400.0,12906,19455,938.76,1.59,1.66,10.97,1.711,0.039,True
1654778861,24.47,53.77,1118.0,400.0,12906,19448,938.754,1.57,1.63,10.83,1.6880000000000002,0.038,True
1654778862,24.44,53.82,1153.0,406.0,12902,19450,938.755,1.53,1.58,10.5,1.6369999999999998,0.037,True
1654778863,24.43,53.84,1151.0,409.0,12895,19440,938.749,1.53,1.59,10.53,1.642,0.037,True
1654778864,25.68,53.92,1080.0,400.0,12912,19463,938.745,1.53,1.59,10.54,1.644,0.037,True
1654778865,26.0,53.09,1074.0,400.0,12914,19459,938.745,1.53,1.59,10.51,1.639,0.037,True
1654778866,26.2,52.17,1050.0,400.0,12914,19461,938.748,1.53,1.59,10.55,1.645,0.037,True
1654778867,26.3,51.33,1103.0,400.0,12913,19463,938.759,1.53,1.59,10.56,1.646,0.037,True
1654778868,26.41,50.67,1120.0,400.0,12907,19448,938.761,1.51,1.57,10.41,1.624,0.037,True
1654778869,26.48,50.13,0.0,400.0,12906,19453,938.754,1.5,1.56,10.33,1.612,0.036,True
1654778870,26.56,49.7,1124.0,400.0,12910,19443,938.741,1.48,1.54,10.21,1.592,0.036,True
1654778871,26.6,49.35,1096.0,400.0,12908,19447,938.743,1.46,1.52,10.06,1.569,0.035,True
1654778872,26.64,49.09,1103.0,400.0,12904,19451,938.743,1.43,1.49,9.86,1.537,0.035,True
1654778873,26.68,48.85,1141.0,400.0,12901,19448,938.753,1.43,1.49,9.84,1.534,0.035,True
1654778874,26.74,48.64,1143.0,400.0,12903,19445,938.741,1.44,1.5,9.93,1.548,0.035,True
1654778875,26.77,48.48,1096.0,400.0,12905,19448,938.749,1.46,1.51,10.03,1.564,0.035,True
1654778876,26.8,48.33,1172.0,400.0,12906,19447,938.75,1.47,1.53,10.14,1.581,0.036,True
1654778877,26.84,48.19,1149.0,407.0,12902,19441,938.758,1.47,1.53,10.12,1.578,0.036,True
1654778878,26.85,48.06,1138.0,400.0,12903,19448,938.756,1.46,1.51,10.02,1.5619999999999998,0.035,True
1654778879,26.9,48.02,1117.0,400.0,12908,19450,938.747,1.45,1.5,9.97,1.554,0.035,True
1654778880,26.94,47.93,1172.0,400.0,12903,19442,938.743,1.44,1.49,9.9,1.543,0.035,True
1654778881,26.91,47.82,1174.0,406.0,12897,19433,938.739,1.43,1.48,9.81,1.53,0.035,True
1654778882,26.95,47.79,1126.0,400.0,12902,19444,938.747,1.41,1.47,9.73,1.517,0.034,True
1654778883,26.98,47.73,1168.0,410.0,12896,19439,938.74,1.37,1.42,9.43,1.471,0.033,True
1654778884,27.01,47.66,1145.0,402.0,12900,19441,938.732,1.34,1.39,9.24,1.44,0.033,True
1654778885,26.99,47.59,1157.0,403.0,12902,19440,938.726,1.3,1.35,8.94,1.394,0.031,True
1654778886,27.02,47.57,1138.0,410.0,12897,19444,938.732,1.29,1.34,8.87,1.384,0.031,True
1654778887,27.04,47.5,1145.0,400.0,12907,19443,938.737,1.3,1.35,8.97,1.398,0.032,True
1654778888,27.05,47.49,1172.0,406.0,12898,19444,938.742,1.33,1.38,9.14,1.425,0.032,True
1654778889,27.08,47.43,1157.0,407.0,12902,19448,938.743,1.35,1.41,9.32,1.453,0.033,True
1654778890,27.08,47.39,1155.0,412.0,12899,19440,938.738,1.35,1.4,9.3,1.45,0.033,True
1654778891,27.11,47.38,1176.0,404.0,12904,19449,938.735,1.34,1.39,9.2,1.435,0.032,True
1654778892,27.12,47.31,1161.0,402.0,12893,19441,938.732,1.34,1.39,9.23,1.44,0.033,True
1654778893,27.12,47.27,1168.0,401.0,12900,19436,938.737,1.34,1.39,9.22,1.4369999999999998,0.032,True
1654778894,25.96,47.22,1258.0,429.0,12886,19419,938.75,1.33,1.38,9.14,1.425,0.032,True
1654778895,25.54,48.0,1299.0,442.0,12883,19405,938.745,1.34,1.39,9.22,1.4380000000000002,0.032,True
1654778896,25.35,48.86,1270.0,423.0,12888,19420,938.733,1.37,1.42,9.42,1.4680000000000002,0.033,True
1654778897,25.22,49.65,1228.0,420.0,12890,19422,938.739,1.36,1.41,9.37,1.461,0.033,True
1654778898,25.16,50.31,1207.0,415.0,12896,19434,938.739,1.32,1.37,9.1,1.418,0.032,True
1654778899,25.07,50.81,1195.0,414.0,12899,19430,938.74,1.31,1.36,9.04,1.41,0.032,True
1654778900,25.0,51.26,1208.0,422.0,12896,19432,938.739,1.33,1.38,9.13,1.4240000000000002,0.032,True
1654778901,24.98,51.64,1184.0,411.0,12897,19434,938.742,1.34,1.4,9.26,1.444,0.033,True
1654778902,24.92,51.87,1212.0,417.0,12889,19431,938.736,1.36,1.42,9.38,1.463,0.033,True
1654778903,24.85,52.17,1172.0,400.0,12895,19441,938.74,1.38,1.43,9.49,1.479,0.033,True
1654778904,24.8,52.34,1151.0,401.0,12898,19443,938.731,1.45,1.51,9.97,1.555,0.035,True
1654778905,24.78,52.53,1161.0,411.0,12897,19435,938.726,1.46,1.51,10.03,1.564,0.035,True
1654778906,24.76,52.68,0.0,406.0,12898,19437,938.727,1.44,1.49,9.88,1.541,0.035,True
1654778907,24.72,52.81,1138.0,402.0,12896,19438,938.728,1.42,1.47,9.76,1.5219999999999998,0.034,True
1654778908,24.72,52.93,1136.0,413.0,12893,19439,938.731,1.4,1.46,9.64,1.504,0.034,True
1654778909,24.68,53.03,1187.0,422.0,12895,19438,938.739,1.38,1.44,9.53,1.486,0.034,True
1654778910,24.64,53.14,1189.0,408.0,12890,19435,938.742,1.4,1.45,9.61,1.4980000000000002,0.034,True
1654778911,24.61,53.2,1191.0,413.0,12896,19437,938.736,1.41,1.47,9.72,1.516,0.034,True
1654778912,24.59,53.26,1138.0,415.0,12896,19441,938.735,1.45,1.51,9.98,1.556,0.035,True
1654778913,24.55,53.37,1176.0,413.0,12901,19446,938.737,1.5,1.56,10.35,1.614,0.036,True
1654778914,24.55,53.41,1147.0,408.0,12901,19441,938.735,1.53,1.59,10.53,1.643,0.037,True
1654778915,24.55,53.49,1151.0,404.0,12895,19446,938.744,1.57,1.63,10.81,1.685,0.038,True
1654778916,24.52,53.52,1155.0,413.0,12898,19444,938.748,1.6,1.66,10.99,1.714,0.039,True
1654778917,24.49,53.6,1113.0,404.0,12900,19451,938.746,1.65,1.72,11.38,1.774,0.04,True
1654778918,24.52,53.66,1161.0,408.0,12893,19439,938.735,1.66,1.72,11.43,1.7819999999999998,0.04,True
1654778919,24.49,53.65,1157.0,414.0,12893,19445,938.736,1.68,1.74,11.55,1.802,0.0409999999999999,True
1654778920,24.47,53.7,1164.0,413.0,12893,19438,938.741,1.68,1.74,11.53,1.798,0.0409999999999999,True
1654778921,24.45,53.77,1145.0,412.0,12893,19443,938.741,1.65,1.71,11.36,1.771,0.04,True
1654778922,24.43,53.82,1170.0,423.0,12890,19439,938.738,1.62,1.68,11.13,1.735,0.039,True
1654778923,24.43,53.83,1195.0,419.0,12892,19439,938.745,1.58,1.64,10.87,1.696,0.038,True
1654778924,25.64,53.9,1076.0,400.0,12914,19458,938.748,1.56,1.63,10.76,1.679,0.038,True
1654778925,25.99,53.11,1096.0,400.0,12910,19461,938.748,1.52,1.58,10.46,1.631,0.037,True
1654778926,26.19,52.2,1092.0,400.0,12910,19454,938.745,1.5,1.56,10.32,1.609,0.036,True
1654778927,26.3,51.32,1082.0,400.0,12904,19453,938.738,1.46,1.52,10.05,1.568,0.035,True
1654778928,26.41,50.65,1136.0,400.0,12908,19449,938.74,1.44,1.49,9.88,1.541,0.035,True
1654778929,26.48,50.14,1151.0,400.0,12909,19445,938.735,1.42,1.48,9.79,1.527,0.034,True
1654778930,26.51,49.72,1105.0,400.0,12911,19447,938.735,1.41,1.47,9.74,1.518,0.034,True
1654778931,26.58,49.35,1122.0,400.0,12908,19441,938.737,1.4,1.46,9.65,1.504,0.034,True
1654778932,26.64,49.07,1184.0,401.0,12901,19431,938.735,1.38,1.44,9.53,1.486,0.034,True
1654778933,26.68,48.8,1147.0,400.0,12903,19446,938.728,1.37,1.43,9.44,1.473,0.033,True
1654778934,26.72,48.63,1130.0,400.0,12903,19440,938.729,1.36,1.41,9.34,1.457,0.033,True
1654778935,26.78,48.47,1124.0,400.0,12900,19443,938.734,1.35,1.41,9.32,1.453,0.033,True
1654778936,26.78,48.34,1151.0,406.0,12899,19438,938.733,1.47,1.53,10.14,1.581,0.036,True
1654778937,26.83,48.2,1134.0,400.0,12910,19452,938.725,1.53,1.59,10.55,1.644,0.037,True
1654778938,26.87,48.11,1124.0,400.0,12908,19447,938.729,1.64,1.7,11.25,1.755,0.04,True
1654778939,26.9,48.01,1122.0,400.0,12905,19449,938.742,1.69,1.75,11.62,1.812,0.0409999999999999,True
1654778940,26.91,47.94,1134.0,400.0,12900,19447,938.739,1.8,1.87,12.39,1.933,0.044,True
1654778941,26.92,47.83,1161.0,400.0,12901,19442,938.742,1.83,1.9,12.59,1.964,0.044,True
1654778942,26.94,47.8,1170.0,400.0,12903,19442,938.733,1.85,1.93,12.76,1.991,0.045,True
1654778943,26.98,47.74,1164.0,401.0,12897,19434,938.732,1.85,1.92,12.72,1.983,0.045,True
1654778944,26.99,47.67,1155.0,400.0,12902,19440,938.734,1.81,1.88,12.48,1.947,0.044,True
1654778945,27.02,47.63,1141.0,400.0,12900,19439,938.741,1.8,1.87,12.37,1.928,0.044,True
1654778946,27.04,47.55,1138.0,404.0,12902,19437,938.738,1.78,1.85,12.27,1.913,0.043,True
1654778947,27.05,47.51,1176.0,402.0,12907,19449,938.747,1.8,1.87,12.4,1.934,0.044,True
1654778948,27.06,47.44,1178.0,400.0,12903,19435,938.765,1.82,1.89,12.55,1.958,0.044,True
1654778949,27.09,47.41,1161.0,401.0,12904,19438,938.757,1.83,1.91,12.63,1.969,0.044,True
1654778950,27.11,47.41,1136.0,403.0,12902,19443,938.753,1.84,1.91,12.66,1.975,0.045,True
1654778951,27.11,47.33,1174.0,402.0,12903,19446,938.75,1.83,1.9,12.59,1.963,0.044,True
1654778952,27.14,47.3,1149.0,413.0,12905,19445,938.747,1.79,1.86,12.33,1.922,0.043,True
1654778953,27.14,47.26,1149.0,400.0,12903,19448,938.736,1.76,1.83,12.15,1.894,0.043,True
1654778954,25.98,47.24,1247.0,422.0,12886,19423,938.734,1.73,1.79,11.88,1.853,0.042,True
1654778955,25.57,48.01,1214.0,428.0,12890,19424,938.728,1.71,1.77,11.74,1.83,0.0409999999999999,True
1654778956,25.35,48.89,1203.0,421.0,12891,19430,938.728,1.67,1.73,11.48,1.79,0.04,True
1654778957,25.26,49.72,1214.0,422.0,12890,19425,938.732,1.66,1.72,11.41,1.78,0.04,True
1654778958,25.13,50.32,1164.0,406.0,12891,19431,938.733,1.63,1.7,11.24,1.753,0.04,True
1654778959,25.09,50.85,1168.0,403.0,12898,19441,938.729,1.62,1.68,11.14,1.737,0.039,True
1654778960,25.0,51.25,1164.0,408.0,12900,19438,938.727,1.59,1.65,10.94,1.707,0.039,True
1654778961,24.96,51.61,1193.0,413.0,12902,19438,938.725,1.53,1.59,10.54,1.643,0.037,True
1654778962,24.9,51.9,1141.0,400.0,12906,19445,938.721,1.52,1.58,10.44,1.628,0.037,True
1654778963,24.85,52.16,1134.0,400.0,12905,19451,938.722,1.48,1.54,10.19,1.589,0.036,True
1654778964,24.83,52.34,1164.0,404.0,12900,19439,938.723,1.45,1.51,10.01,1.56,0.035,True
1654778965,24.78,52.52,1168.0,400.0,12900,19440,938.722,1.42,1.48,9.78,1.525,0.034,True
1654778966,24.75,52.69,1172.0,400.0,12902,19441,938.72,1.41,1.46,9.68,1.509,0.034,True
1654778967,24.72,52.77,1143.0,405.0,12901,19442,938.717,1.4,1.46,9.64,1.503,0.034,True
1654778968,24.71,52.94,1124.0,400.0,12901,19450,938.713,1.38,1.44,9.53,1.486,0.034,True
1654778969,24.68,53.03,1136.0,400.0,12901,19446,938.707,1.34,1.39,9.2,1.435,0.032,True
1654778970,24.64,53.14,1138.0,404.0,12899,19447,938.702,1.31,0.0,9.05,1.411,0.032,True
1654778971,24.64,53.18,1172.0,413.0,12896,19445,938.711,1.3,1.35,8.95,1.396,0.032,True
1654778972,24.58,53.25,1136.0,404.0,12897,19441,938.714,1.3,1.35,8.93,1.393,0.031,True
1654778973,24.57,53.35,1145.0,412.0,12893,19440,938.716,1.31,1.36,8.99,1.402,0.032,True
1654778974,24.54,53.4,1090.0,400.0,12911,19453,938.717,1.32,1.37,9.11,1.42,0.032,True
1654778975,24.54,53.45,1120.0,400.0,12908,19455,938.704,1.36,1.42,9.39,1.464,0.033,True
1654778976,24.54,53.52,1117.0,405.0,12900,19447,938.714,1.38,1.43,9.5,1.482,0.033,True
1654778977,24.49,53.59,1101.0,400.0,12899,19450,938.71,1.43,1.48,9.83,1.533,0.035,True
1654778978,24.48,53.62,1118.0,401.0,12898,19445,938.717,1.44,1.49,9.88,1.541,0.035,True
1654778979,24.48,53.65,1101.0,400.0,12903,19449,938.724,1.46,1.51,10.02,1.5630000000000002,0.035,True
1654778980,24.47,53.76,1105.0,400.0,12904,19456,938.73,1.52,1.58,10.44,1.6269999999999998,0.037,True
1654778981,24.47,53.78,1101.0,408.0,12903,19451,938.716,1.55,1.61,10.68,1.665,0.038,True
1654778982,24.44,53.81,1159.0,409.0,12901,19443,938.72,1.61,1.67,11.07,1.727,0.039,True
1654778983,24.41,53.85,1143.0,407.0,12896,19449,938.728,1.62,1.68,11.12,1.735,0.039,True
1654778984,25.68,53.9,1061.0,400.0,12916,19467,938.729,1.64,1.7,11.26,1.755,0.04,True
1654778985,26.03,53.08,1096.0,400.0,12915,19463,938.729,1.63,1.69,11.19,1.745,0.039,True
1654778986,26.19,52.16,1055.0,400.0,12913,19464,938.73,1.59,1.66,10.97,1.71,0.039,True
1654778987,26.3,51.32,1113.0,400.0,12910,19459,938.728,1.58,1.64,10.88,1.6969999999999998,0.038,True
1654778988,26.41,50.66,1074.0,400.0,12908,19460,938.72,1.58,1.64,10.87,1.695,0.038,True
1654778989,26.5,50.11,0.0,400.0,12911,19461,938.72,1.58,1.64,10.88,1.6969999999999998,0.038,True
1654778990,26.54,49.71,1061.0,400.0,12906,19464,938.716,1.63,1.7,11.25,1.754,0.04,True
1654778991,26.61,49.35,1141.0,403.0,12905,19449,938.72,1.66,1.72,11.42,1.781,0.04,True
1654778992,26.64,49.06,1132.0,404.0,12908,19444,938.71,1.7,1.76,11.68,1.822,0.0409999999999999,True
